,0
1284,2608105.8888888783
1285,2631743.374572692
1286,2636768.7826663353
1287,2643486.9972928767
1288,2660528.4290004964
1289,2642478.5212822123
1290,2626901.0198236145
1291,2613158.2927170335
1292,2609104.0429546223
1293,2624644.498358393
1294,2623703.328518749
1295,2645241.4631581507
1296,2650855.328627664
1297,2662151.1283329474
1298,2635281.834728826
1299,2683739.2582185394
1300,2681250.2993694004
1301,2695952.093831182
1302,2686242.246090214
1303,2681879.497860413
1304,2682342.193874349
1305,2689165.990611504
1306,2652221.158417136
1307,2641444.7474323153
1308,2664017.8214708213
1309,2673025.0173999965
1310,2649219.608533295
1311,2676363.588310905
1312,2683138.0331671652
1313,2685249.840592989
1314,2688800.552811125
1315,2665192.54782045
1316,2667349.738381853
1317,2671955.7018520683
1318,2681860.6542114695
1319,2701487.380676406
1320,2704241.285904569
1321,2710132.552718683
1322,2690791.897190455
1323,2671696.1234061904
1324,2690567.018263023
1325,2705628.1585114147
1326,2649339.300436912
1327,2632451.917053863
1328,2657268.3598756334
1329,2663609.0380824097
1330,2688401.766428582
1331,2698238.3050367576
1332,2694230.452434781
1333,2697738.5344972867
1334,2705727.919101697
1335,2710087.017444103
1336,2705984.2333657686
1337,2723685.932951518
1338,2728744.603524551
1339,2734099.2612236985
1340,2733213.9884530935
1341,2730366.0824911823
1342,2728667.3711742456
1343,2709732.08745138
1344,2717009.862712569
1345,2740123.969095126
1346,2753560.1701080194
1347,2758729.779553751
1348,2756027.5912710237
1349,2736859.851928743
1350,2692200.4192988584
1351,2701691.7925883345
1352,2700272.610738708
1353,2678297.409185223
1354,2692541.7220902094
1355,2688420.794781589
1356,2701334.5898130555
1357,2716254.8812857894
1358,2710813.055600378
1359,2722853.0862798016
1360,2739414.7512738407
1361,2742654.1066292888
1362,2736782.3783488655
1363,2746381.130001765
1364,2758245.443418084
1365,2764424.82479347
1366,2768793.199290641
1367,2757017.369057477
1368,2743096.795882902
1369,2719413.21787438
1370,2712368.8785325014
1371,2717872.562118904
1372,2714253.3111271015
1373,2738417.885924441
1374,2742999.306841241
1375,2734283.4438668094
1376,2736601.4330997146
1377,2734640.3419111385
1378,2739149.198109451
1379,2729702.6186113735
1380,2746555.20745241
1381,2744712.8820387837
1382,2755710.1050820714
1383,2760762.878354471
1384,2768056.5912515554
1385,2768660.9513879167
1386,2766038.5989966267
1387,2786409.482606403
1388,2783626.477496448
1389,2778654.8427076736
1390,2778006.1684789727
1391,2776898.0425053337
1392,2771795.7104421314
1393,2757525.33616321
1394,2777893.541990004
1395,2768458.2434889087
1396,2760514.9070137343
1397,2761247.5585931544
1398,2757096.4438250973
1399,2743109.386239855
1400,2742931.7433052803
1401,2728870.426911126
1402,2715518.020490494
1403,2669484.029469356
1404,2659590.226687623
1405,2675699.1383048077
1406,2663058.485715708
1407,2681947.7700503115
1408,2662374.796541794
1409,2689464.102718143
1410,2688578.0679263663
1411,2685612.734727455
1412,2689169.082644629
1413,2704238.7281380096
1414,2704500.4009436374
1415,2725767.1523130927
1416,2734854.9529534397
1417,2735518.953985003
1418,2752849.181927672
1419,2752852.8425397393
1420,2757190.060876685
1421,2752444.065365509
1422,2761717.1381914546
1423,2760468.7603125107
1424,2753970.0294136875
1425,2763318.64374528
1426,2771200.4955532947
1427,2773588.956099012
1428,2796327.084954887
1429,2773336.205027814
1430,2765550.313495209
1431,2765387.5936153294
1432,2760694.181310701
1433,2745809.6816540626
1434,2750114.5003009546
1435,2764843.437717555
1436,2765420.2923599025
1437,2770032.7963620005
1438,2786307.7994160834
1439,2767232.1139817336
1440,2742734.0866201096
1441,2782559.453339147
1442,2746159.2528055175
1443,2764964.7051973566
1444,2760710.122980461
1445,2770283.707055834
1446,2748059.5160929835
1447,2743581.1748899017
1448,2781732.9597831233
1449,2787852.6858756887
1450,2773109.325364628
1451,2807086.0313839163
1452,2769084.8853952293
1453,2783352.564316865
1454,2743067.4705546023
1455,2748124.3438927103
1456,2677967.847278068
1457,2643574.6921454216
1458,2673276.7509883023
1459,2710501.6456856714
1460,2721571.511861868
1461,2714163.798857212
1462,2728861.2873259326
1463,2742075.9232340357
1464,2745579.609111142
1465,2755865.6891397326
1466,2756184.2325615645
1467,2767356.3220932255
1468,2781287.0885479483
1469,2784655.633308383
1470,2792340.7775165476
1471,2808985.080004048
1472,2818650.8160663405
1473,2823258.4051802624
1474,2833945.745359953
1475,2828440.991088735
1476,2833291.5354506965
1477,2904121.8597980267
1478,2908423.9988771537
1479,2916809.9009584747
1480,2924483.09270984
1481,2944293.834395848
1482,2930080.7335451385
1483,2934664.366963955
1484,2954995.7276733457
1485,2955675.4467738722
1486,2958515.094741954
1487,3014671.0192108336
1488,2986510.6537695336
1489,2991426.8561637714
1490,2957133.15399672
1491,2952602.0415742435
1492,2946791.484067924
1493,2941628.4296644987
1494,2904866.279917922
1495,2874735.354041454
1496,2892150.792859597
1497,2879786.9769032532
1498,2870852.0873206384
1499,2847046.1210759636
1500,2897272.8038998735
1501,2949984.8031114037
1502,2934395.57567599
1503,2972466.624628809
1504,2988040.7109391647
1505,2981119.1286732974
1506,2996320.4087262936
1507,2993671.8647847543
1508,2986776.3264566185
1509,2958923.226679982
1510,2955056.6844544583
1511,2935558.95139373
1512,2946922.491092806
1513,2997553.2379624504
1514,3047599.6761620045
1515,3024607.933810196
1516,3034443.9476229222
1517,3028604.8642785777
1518,2971300.778531118
1519,2983205.450044096
1520,2985519.81696649
1521,2985944.7710833987
1522,2982469.1340050376
1523,3022735.0473968214
1524,3014001.6046429444
1525,3015550.0477244365
1526,2978515.611404577
1527,2948393.514548834
1528,2974512.090881315
1529,2897238.1004984058
1530,2927921.231144591
1531,2960355.731799008
1532,3027736.516742408
1533,3052360.4690012587
1534,3050289.7424221504
1535,3019388.114716902
1536,3058611.278462717
1537,3044539.7552761864
1538,3048620.9800613592
1539,3049109.162628618
1540,3048528.701218671
1541,3049926.0957870665
1542,3006878.763743777
1543,3026247.8312060223
1544,3034316.0353033035
1545,3035660.9462398686
1546,3026281.7647553966
1547,3026267.5795730986
1548,3031495.3069762127
1549,3047482.5458567077
1550,3038062.197696128
1551,3012624.8274565646
1552,3023154.179353307
1553,2982946.6442547273
1554,2999410.347818088
1555,2955398.087387025
1556,2925265.3101794696
1557,2992469.1659776084
1558,2980189.290573177
1559,3018717.6929136883
1560,3003814.5775423385
1561,3015347.520981769
1562,2985516.5615519015
1563,3031352.7852032273
1564,3030881.146520331
1565,3015070.067352897
1566,2963165.104672505
1567,2971786.6460803207
1568,2963100.568013666
1569,2996806.162086634
1570,2978573.102676441
1571,2960329.4500787426
1572,2967152.8643467925
1573,2974645.1637422843
1574,2961787.2394226557
1575,2977078.9951613597
1576,2979087.6792013105
1577,2977449.239459324
1578,2964972.054915029
1579,2963471.268121749
1580,2959680.6144050634
1581,2961630.9633181402
1582,2920770.0306104748
1583,2944143.146014041
1584,2937312.134608184
1585,2955083.649786846
1586,2974558.5096018813
1587,2990213.3855241914
1588,2985255.813054752
1589,2980929.2384022637
1590,2956567.3048589914
1591,2949164.90363317
1592,2977961.2403034894
1593,2992474.4917745367
1594,2968469.845920631
1595,2948575.6916921358
1596,2952957.7242466896
1597,2975157.0099605634
1598,2953075.097810723
1599,2969255.017769558
1600,2958771.1020752587
1601,2980872.3351073093
1602,2992600.5682443334
1603,3001715.316729433
1604,2945879.479012914
1605,2934515.4984821714
1606,2938588.328844838
1607,2931985.560135028
1608,2904627.3312397553
1609,2920085.3415098186
1610,2914020.2892124485
1611,2899913.26204783
1612,2911981.6526489016
1613,2905982.587981577
1614,2915135.235146554
1615,2889052.996354715
1616,2863105.2029231964
1617,2847862.9709866927
1618,2838549.3715273864
1619,2862804.4171822583
1620,2867539.106946818
1621,2849179.393745458
1622,2836975.569753545
1623,2858737.6172502697
1624,2869565.5658363686
1625,2895147.9348001513
1626,2881887.577273974
1627,2893092.287745269
1628,2897604.5817561634
1629,2883123.0159695237
1630,2877743.628629825
1631,2888425.3821342275
1632,2847846.0360635337
1633,2846492.137282792
1634,2875797.1031383276
1635,2874835.4080580263
1636,2889706.0160193252
1637,2931633.107926699
1638,2894597.7802532003
1639,2892955.8907991718
1640,2914909.9688158683
1641,2946117.2731055794
1642,2949778.1088413466
1643,2950758.8226981824
1644,2964555.140649773
1645,2952853.5676147114
1646,2957394.8692216612
1647,2942110.1624769703
1648,2945065.11678082
1649,2927578.460911196
1650,2905436.131238717
1651,2895297.648580717
1652,2911209.4048212874
1653,2928884.6502227737
1654,2929637.2950404338
1655,2930281.991937539
1656,2947249.3912230707
1657,2955097.6512416196
1658,2887622.105112493
1659,2855959.3295671046
1660,2833562.859970213
1661,2855204.614851633
1662,2835735.127963343
1663,2836499.2479366926
1664,2830650.072552491
1665,2833614.891916334
1666,2842981.988838736
1667,2783935.7680350114
1668,2759132.3771678256
1669,2696783.7656584405
1670,2636730.7002692367
1671,2543097.496813534
1672,2522957.285547325
1673,2598534.4902260285
1674,2656720.399553374
1675,2640855.706019512
1676,2630397.024266758
1677,2581775.10321545
1678,2617313.4681531
1679,2629531.0097789965
1680,2593041.383553405
1681,2671581.3534750724
1682,2623501.1237909794
1683,2613754.8030853253
1684,2638109.88586262
1685,2625376.385225399
1686,2631547.3199139764
1687,2648919.274033235
1688,2644259.352575596
1689,2605899.888142779
1690,2621330.5571588012
1691,2605000.5360178435
1692,2597020.637550376
1693,2594929.6646903115
1694,2601192.302964323
1695,2578949.12078476
1696,2587501.715669524
1697,2634860.818544512
1698,2623635.1948964484
