,index,balance
866,47,1466307.875
867,48,1466307.875
868,49,1466307.875
869,50,1466307.875
870,51,1466307.875
871,52,1466307.875
872,53,1466307.875
873,54,1466307.875
874,55,1466307.875
875,56,1466323.5756835938
876,57,1468318.8117675781
877,58,1470752.1750488281
878,59,1472045.2697753906
879,60,1477808.3344726562
880,61,1473578.7075195312
881,62,1473319.496011192
882,0,1465130.99609375
883,1,1468043.8520507812
884,2,1475279.4453125
885,3,1473998.75
886,4,1473998.75
887,5,1473998.75
888,6,1473998.75
889,7,1474059.0268554688
890,8,1475223.134765625
891,9,1474615.0371551514
892,10,1479457.4399414062
893,11,1472842.7844238281
894,12,1472130.625
895,13,1472130.625
896,14,1472130.625
897,15,1472130.625
898,16,1472130.625
899,17,1470056.8682861328
900,18,1469858.625
901,19,1464084.4367980957
902,20,1466719.0747070312
903,21,1466138.3762207031
904,22,1465744.0
905,23,1465744.0
906,24,1465744.0
907,25,1465744.0
908,26,1465744.0
909,27,1465744.0
910,28,1465744.0
911,29,1465744.0
912,30,1465744.0
913,31,1465744.0
914,32,1465744.0
915,33,1465744.0
916,34,1465744.0
917,35,1465744.0
918,36,1465744.0
919,37,1465744.0
920,38,1465744.0
921,39,1465744.0
922,40,1465744.0
923,41,1465744.0
924,42,1465744.0
925,43,1465744.0
926,44,1465744.0
927,45,1465744.0
928,46,1465744.0
929,47,1465744.0
930,48,1465744.0
931,49,1465744.0
932,50,1465744.0
933,51,1465744.0
934,52,1465744.0
935,53,1465744.0
936,54,1465744.0
937,55,1465744.0
938,56,1465744.0
939,57,1465744.0
940,58,1465744.0
941,59,1465744.0
942,60,1465744.0
943,61,1465744.0
944,62,1465744.0161426512
945,0,1464423.9569091797
946,1,1464210.625
947,2,1464210.625
948,3,1464210.625
949,4,1464210.625
950,5,1464210.625
951,6,1464210.625
952,7,1464210.625
953,8,1464210.625
954,9,1464210.625
955,10,1464210.625
956,11,1464210.625
957,12,1464210.625
958,13,1464210.625
959,14,1464210.625
960,15,1464210.625
961,16,1464210.625
962,17,1464210.625
963,18,1464210.625
964,19,1464210.625
965,20,1464210.625
966,21,1464210.625
967,22,1464210.625
968,23,1464210.625
969,24,1464210.625
970,25,1464210.625
971,26,1464210.625
972,27,1464108.9343261719
973,28,1463914.625
974,29,1463914.625
975,30,1463914.625
976,31,1463914.625
977,32,1463914.625
978,33,1463914.625
979,34,1463914.625
980,35,1463914.625
981,36,1463914.625
982,37,1463914.625
983,38,1463914.625
984,39,1463914.625
985,40,1463914.625
986,41,1463914.625
987,42,1463914.625
988,43,1463914.625
989,44,1463914.625
990,45,1463914.625
991,46,1463914.625
992,47,1463914.625
993,48,1463914.625
994,49,1463914.625
995,50,1463914.625
996,51,1463914.625
997,52,1463914.625
998,53,1463914.625
999,54,1463914.625
1000,55,1463914.625
1001,56,1463914.625
1002,57,1463914.625
1003,58,1463914.625
1004,59,1463914.625
1005,60,1463914.625
1006,61,1463914.625
1007,62,1463914.6026243842
1008,0,1462726.728515625
1009,1,1463412.8774414062
1010,2,1463027.875
1011,3,1461433.3176269531
1012,4,1461205.625
1013,5,1461205.625
1014,6,1461205.625
1015,7,1461205.625
1016,8,1461205.625
1017,9,1461205.625
1018,10,1461205.625
1019,11,1461205.625
1020,12,1461205.625
1021,13,1461205.625
1022,14,1461205.625
1023,15,1461205.625
1024,16,1461205.625
1025,17,1461205.625
1026,18,1461205.625
1027,19,1461205.625
1028,20,1461205.625
1029,21,1461205.625
1030,22,1461205.625
1031,23,1461205.625
1032,24,1461205.625
1033,25,1461205.625
1034,26,1461205.625
1035,27,1461205.625
1036,28,1461205.625
1037,29,1461205.625
1038,30,1461205.625
1039,31,1461205.625
1040,32,1453640.0885009766
1041,33,1442342.1461791992
1042,34,1442007.625
1043,35,1442007.625
1044,36,1439138.5891113281
1045,37,1438955.125
1046,38,1438955.125
1047,39,1438955.125
1048,40,1438955.125
1049,41,1438955.125
1050,42,1438955.125
1051,43,1438955.125
1052,44,1438955.125
1053,45,1438955.125
1054,46,1438955.125
1055,47,1438955.125
1056,48,1438955.125
1057,49,1438955.125
1058,50,1438955.125
1059,51,1438955.125
1060,52,1438955.125
1061,53,1438955.125
1062,54,1438955.125
1063,55,1438955.125
1064,56,1438955.125
1065,57,1438955.125
1066,58,1438955.125
1067,59,1438955.125
1068,60,1438955.125
1069,61,1438955.125
1070,62,1438955.072694571
1071,0,1438655.9975585938
1072,1,1438537.0
1073,2,1438537.0
1074,3,1438537.0
1075,4,1438537.0
1076,5,1438537.0
1077,6,1438537.0
1078,7,1438537.0
1079,8,1438537.0
1080,9,1438537.0
1081,10,1438537.0
1082,11,1438537.0
1083,12,1438537.0
1084,13,1438537.0
1085,14,1438537.0
1086,15,1438537.0
1087,16,1438537.0
1088,17,1438537.0
1089,18,1438537.0
1090,19,1438537.0
1091,20,1438537.0
1092,21,1438537.0
1093,22,1438537.0
1094,23,1438537.0
1095,24,1438537.0
1096,25,1438537.0
1097,26,1438537.0
1098,27,1438537.0
1099,28,1438537.0
1100,29,1438537.0
1101,30,1438537.0
1102,31,1438537.0
1103,32,1438537.0
1104,33,1438537.0
1105,34,1438537.0
1106,35,1438537.0
1107,36,1438427.1250610352
1108,37,1439156.9765720367
1109,38,1438973.0
1110,39,1438973.0
1111,40,1438973.0
1112,41,1443247.8654785156
1113,42,1443067.125
1114,43,1443067.125
1115,44,1443067.125
1116,45,1443067.125
1117,46,1443067.125
1118,47,1443067.125
1119,48,1443067.125
1120,49,1443067.125
1121,50,1443067.125
1122,51,1443067.125
1123,52,1443067.125
1124,53,1443067.125
1125,54,1443067.125
1126,55,1443067.125
1127,56,1443067.125
1128,57,1443067.125
1129,58,1443067.125
1130,59,1443067.125
1131,60,1443067.125
1132,61,1443067.125
1133,62,1443067.104916195
